smiles	name	properties
Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1	C22H26FNO2	unknown
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1	C17H20N4S	unknown
OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1	C23H29N3O	unknown
CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1	C20H25N3S	unknown
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1	C21H26ClN3OS	unknown
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1	C28H29F2N3O	unknown
CC(CN1c2ccccc2Sc2ccccc21)N(C)C	C17H20N2S	unknown
CN(C)CCCN1c2ccccc2Sc2cccnc21	C16H19N3S	unknown
CCOc1ccccc1OC(c1ccccc1)C1CNCCO1	C19H23NO3	unknown
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2	C21H26N2S2	unknown
CCOC(=O)[C@@]1(c2ccccc2)CCC=C[C@@H]1NC	C16H21NO2	unknown
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12	C19H22ClN5O	unknown
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21	C20H26N2	unknown
O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1	C21H21ClN4OS	unknown
CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21	C18H18ClNOS	unknown
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1	C22H25ClN2OS	unknown
CN(C)CCc1c[nH]c2cccc(OC3OC(C(=O)O)C(O)C(O)C3O)c12	C18H24N2O7	tryptamine
CC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@@](C)(NC(=O)[C@@H]3C=C4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)C(=O)N12	C29H35N5O5	unknown
CCNCC(C)(C)CCC(=O)c1ccc(N)cc1	C15H24N2O	unknown
NCCCNCCc1c[nH]c2ccccc12	C13H19N3	tryptamine
CN(C)CCCNCCc1c[nH]c2ccccc12	C15H23N3	tryptamine
CC(=O)O[C@H]1C=C[C@H]2[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5	C19H21NO4	unknown
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C	C22H23NO7	unknown
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC	C20H21NO4	unknown
Oc1ccc(CC2NCCc3cc(O)c(O)cc32)cc1	C16H17NO3	unknown
Oc1cc2c(cc1O)C(Cc1ccc(O)c(Cl)c1)NCC2	C16H16ClNO3	unknown
Oc1cc2c(cc1O)C(Cc1ccc(O)c(Br)c1)NCC2	C16H16BrNO3	unknown
Oc1cc2c(cc1O)C(Cc1ccc(O)c(I)c1)NCC2	C16H16INO3	unknown
O=[N+]([O-])/C=C/c1ccc(O)c(Cl)c1	C8H6ClNO3	unknown
O=[N+]([O-])/C=C/c1ccc(O)c(Br)c1	C8H6BrNO3	unknown
COc1ccc(CCN)cc1Cl	C9H12ClNO	unknown
COc1ccc(CCN)cc1Br	C9H12BrNO	unknown
O=C(c1cccc2ccccc12)n1c(-c2ccccn2)nc2ccccc21	C23H15N3O	cannabinoid
O=C(c1cccc2ccccc12)n1c(-c2ccccn2)nc2cc(F)ccc21	C23H14FN3O	cannabinoid
O=C(c1cccc2ccccc12)n1c(-c2ccccn2)nc2ccc(F)cc21	C23H14FN3O	cannabinoid
Cc1cc2nc(-c3ccccn3)n(C(=O)c3cccc4ccccc34)c2cc1C	C25H19N3O	cannabinoid
O=C(c1cccc2ccccc12)n1c(-c2cccnc2)nc2ccccc21	C23H15N3O	cannabinoid
O=C(c1cccc2ccccc12)n1c(-c2cccnc2)nc2cc(F)ccc21	C23H14FN3O	cannabinoid
O=C(c1cccc2ccccc12)n1c(-c2cccnc2)nc2ccc(F)cc21	C23H14FN3O	cannabinoid
Cc1cc2nc(-c3cccnc3)n(C(=O)c3cccc4ccccc34)c2cc1C	C25H19N3O	cannabinoid
O=C(c1cccc2ccccc12)n1c(-c2ccncc2)nc2cc(F)ccc21	C23H14FN3O	cannabinoid
O=C(c1cccc2ccccc12)n1c(-c2ccncc2)nc2ccc(F)cc21	C23H14FN3O	cannabinoid
Cc1cc2nc(-c3ccncc3)n(C(=O)c3cccc4ccccc34)c2cc1C	C25H19N3O	cannabinoid
O=C(c1ccc2ccccc2c1)n1c(-c2ccccn2)nc2ccccc21	C23H15N3O	cannabinoid
O=C(c1ccc2ccccc2c1)n1c(-c2ccccn2)nc2ccc(F)cc21	C23H14FN3O	cannabinoid
Cc1cc2nc(-c3ccccn3)n(C(=O)c3ccc4ccccc4c3)c2cc1C	C25H19N3O	cannabinoid
O=C(c1ccc2ccccc2c1)n1c(-c2cccnc2)nc2ccccc21	C23H15N3O	cannabinoid
O=C(c1ccc2ccccc2c1)n1c(-c2cccnc2)nc2cc(F)ccc21	C23H14FN3O	cannabinoid
O=C(c1ccc2ccccc2c1)n1c(-c2cccnc2)nc2ccc(F)cc21	C23H14FN3O	cannabinoid
Cc1cc2nc(-c3cccnc3)n(C(=O)c3ccc4ccccc4c3)c2cc1C	C25H19N3O	cannabinoid
O=C(c1ccc2ccccc2c1)n1c(-c2ccncc2)nc2ccccc21	C23H15N3O	cannabinoid
O=C(c1ccc2ccccc2c1)n1c(-c2ccncc2)nc2cc(F)ccc21	C23H14FN3O	cannabinoid
O=C(c1ccc2ccccc2c1)n1c(-c2ccncc2)nc2ccc(F)cc21	C23H14FN3O	cannabinoid
Cc1cc2nc(-c3ccncc3)n(C(=O)c3ccc4ccccc4c3)c2cc1C	C25H19N3O	cannabinoid
c1ccc(-c2nc3ccccc3n2Cc2cccc3ccccc23)nc1	C23H17N3	cannabinoid
Fc1ccc2c(c1)nc(-c1ccccn1)n2Cc1cccc2ccccc12	C23H16FN3	cannabinoid
Cc1cc2nc(-c3ccccn3)n(Cc3cccc4ccccc34)c2cc1C	C25H21N3	cannabinoid
c1cncc(-c2nc3ccccc3n2Cc2cccc3ccccc23)c1	C23H17N3	cannabinoid
Fc1ccc2c(c1)nc(-c1cccnc1)n2Cc1cccc2ccccc12	C23H16FN3	cannabinoid
Fc1ccc2nc(-c3cccnc3)n(Cc3cccc4ccccc34)c2c1	C23H16FN3	cannabinoid
Cc1cc2nc(-c3cccnc3)n(Cc3cccc4ccccc34)c2cc1C	C25H21N3	cannabinoid
c1ccc2c(Cn3c(-c4ccncc4)nc4ccccc43)cccc2c1	C23H17N3	cannabinoid
Fc1ccc2c(c1)nc(-c1ccncc1)n2Cc1cccc2ccccc12	C23H16FN3	cannabinoid
Fc1ccc2nc(-c3ccncc3)n(Cc3cccc4ccccc34)c2c1	C23H16FN3	cannabinoid
Cc1cc2nc(-c3ccncc3)n(Cc3cccc4ccccc34)c2cc1C	C25H21N3	cannabinoid
c1ccc(-c2nc3ccccc3n2Cc2ccc3ccccc3c2)nc1	C23H17N3	cannabinoid
Fc1ccc2c(c1)nc(-c1ccccn1)n2Cc1ccc2ccccc2c1	C23H16FN3	cannabinoid
Fc1ccc2nc(-c3ccccn3)n(Cc3ccc4ccccc4c3)c2c1	C23H16FN3	cannabinoid
Cc1cc2nc(-c3ccccn3)n(Cc3ccc4ccccc4c3)c2cc1C	C25H21N3	cannabinoid
c1cncc(-c2nc3ccccc3n2Cc2ccc3ccccc3c2)c1	C23H17N3	cannabinoid
Fc1ccc2c(c1)nc(-c1cccnc1)n2Cc1ccc2ccccc2c1	C23H16FN3	cannabinoid
Fc1ccc2nc(-c3cccnc3)n(Cc3ccc4ccccc4c3)c2c1	C23H16FN3	cannabinoid
Cc1cc2nc(-c3cccnc3)n(Cc3ccc4ccccc4c3)c2cc1C	C25H21N3	cannabinoid
c1ccc2cc(Cn3c(-c4ccncc4)nc4ccccc43)ccc2c1	C23H17N3	cannabinoid
Fc1ccc2c(c1)nc(-c1ccncc1)n2Cc1ccc2ccccc2c1	C23H16FN3	cannabinoid
Fc1ccc2nc(-c3ccncc3)n(Cc3ccc4ccccc4c3)c2c1	C23H16FN3	cannabinoid
Cc1cc2nc(-c3ccncc3)n(Cc3ccc4ccccc4c3)c2cc1C	C25H21N3	cannabinoid
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1	C23H27Cl2N3O2	unknown
CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2	C17H23NO3	unknown
O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1	C21H23BrFNO2	unknown
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1	C21H31N5O2	unknown
CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21	C18H18ClNS	unknown
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1	C22H22FN3O2	unknown
O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2	C29H31F2N3O	unknown
COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1	C15H21F3N2O2	unknown
NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1	C21H30FN3O2	unknown
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2	C23H27FN4O2	unknown
CN1C2CC(OC(=O)[C@H](CO)c3ccccc3)CC1C1OC12	C17H21NO4	unknown
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1	C24H26ClFN4O	unknown
CCCc1nn(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)[nH]c12	C22H30N6O4S	unknown
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC	C15H23N3O4S	unknown
CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O	C22H19N3O4	unknown
CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12	C23H32N6O4S	unknown
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1	C17H15N5O	unknown
NCCc1c[nH]c2cc3c(cc12)OCCC3	C13H16N2O	tryptamine
COc1ccc2cccc(N3CCNCC3)c2c1	C15H18N2O	unknown
CN1C[C@H](C(=O)N2CCCCCC2)C=C2c3cccc4[nH]cc(c34)C[C@H]21	C22H27N3O	unknown
CCCC1(N2CCCCC2)CCCCC1	C14H27N	arylcycloalkylamine
CCC1(N2CCCCC2)CCCCC1	C13H25N	arylcycloalkylamine
CCCCC1(N2CCCCC2)CCCCC1	C15H29N	arylcycloalkylamine
CCCCCCCCC1(N2CCCCC2)CCCCC1	C19H37N	arylcycloalkylamine
C#CC1(N2CCCCC2)CCCCC1	C13H21N	arylcycloalkylamine
CC#CC1(N2CCCCC2)CCCCC1	C14H23N	arylcycloalkylamine
CSc1ccc(C2(N3CCCCC3)CCCCC2)cc1	C18H27NS	arylcycloalkylamine
C[N+]1(C2(c3ccccc3)CCCCC2)CCCCC1	C18H28N	arylcycloalkylamine
OC1CCN(C2(c3ccccc3)CCCCC2)CC1	C17H25NO	arylcycloalkylamine
CC1(C)CCN(C2(c3ccccc3)CCCCC2)CC1	C19H29N	arylcycloalkylamine
c1ccc(C2(N3CCCCC3)CCSCC2)cc1	C16H23NS	arylcycloalkylamine
c1ccc(C2(N3CCCCC3)CCC2)cc1	C15H21N	arylcycloalkylamine
CN1CCC(c2ccccc2)(N2CCCCC2)CC1	C17H26N2	arylcycloalkylamine
c1ccc(C2(N3CCCCC3)C3CC4CC(C3)CC2C4)cc1	C21H29N	arylcycloalkylamine
COC1CCCCC1(c1ccccc1)N1CCCCC1	C18H27NO	arylcycloalkylamine
CC1CCCC(c2ccccc2)(N2CCCCC2)C1	C18H27N	arylcycloalkylamine
CC1(C)CCC(c2ccccc2)(N2CCCCC2)CC1	C19H29N	arylcycloalkylamine
CC1CC(C)(C)CC(c2ccccc2)(N2CCCCC2)C1	C20H31N	arylcycloalkylamine
CC(C)(C)C1CCC(c2ccccc2)(N2CCCCC2)CC1	C21H33N	arylcycloalkylamine
OC1CCC(c2ccccc2)(N2CCCCC2)CC1	C17H25NO	arylcycloalkylamine
CCCCCn1cc(C2=[O+]C(C)(C)C(C)(C)C2)c2ccccc21	C21H30NO	unknown
CCCCCn1cc(C2=CC(C)(C)C(C)(C)O2)c2ccccc21	C21H29NO	unknown
C=C(C)C(C)(C)CC(=O)c1cn(CCCCC)c2ccccc12	C21H29NO	cannabinoid
CNC(C)C(=O)c1ccc(CO)cc1	C11H15NO2	beta-ketone
CC(N)C(=O)c1ccc(CO)cc1	C10H13NO2	beta-ketone
CNC(C)C(=O)c1ccc(C(=O)O)cc1	C11H13NO3	beta-ketone
CNC(C)C(O)c1ccc(C(=O)O)cc1	C11H15NO3	unknown
CNC(C)CC1=CC(=O)C(O)=CC1=O	C10H13NO3	unknown
CNC(C)CC1=CC(=O)C(=O)C=C1	C10H13NO2	unknown
CNC(C)Cc1c(O)cc(O)c(O)c1SCC(NC(C)=O)C(=O)O	C15H22N2O6S	unknown
CC(C)=NCCc1ccccc1	C11H15N	unknown
COc1cc(CCN=C(C)C)c(OC)cc1I	C13H18INO2	unknown
CCc1cc(OC)c(CCN=C(C)C)cc1OC	C15H23NO2	unknown
COc1cc(CCN=C(C)C)c(OC)cc1Cl	C13H18ClNO2	unknown
CCSc1cc(OC)c(CCN=C(C)C)cc1OC	C15H23NO2S	unknown
CCCSc1cc(OC)c(CCN=C(C)C)cc1OC	C16H25NO2S	unknown
COc1cc(CCN=C(C)C)c(OC)cc1Br	C13H18BrNO2	unknown
CC(C)=NC(C)Cc1ccccc1	C12H17N	unknown
COc1ccc(CC(C)N=C(C)C)cc1	C13H19NO	unknown
CC(C)=NC(C)Cc1ccc2c(c1)OCO2	C13H17NO2	unknown
COc1ccc(OC)c(CC(C)N=C(C)C)c1	C14H21NO2	unknown
CC(C)=NCCc1c[nH]c2ccccc12	C13H16N2	tryptamine
CC(C)=NC(C)Cc1c[nH]c2ccccc12	C14H18N2	tryptamine
CCC(Cc1c[nH]c2ccc(OC)cc12)N=C(C)C	C16H22N2O	tryptamine
CCC(Cc1ccccc1)N(C)C	C12H19N	unknown
CC[C@@H]1CN2CCc3c([nH]c4cccc(OC)c34)C2=C2OC(=O)C(C=O)=C21	C21H20N2O4	unknown
CCc1c(C(=O)OC)c(C=O)c2n(c1=O)CCc1c-2[nH]c2cccc(OC)c12	C21H20N2O5	unknown
COC(=O)C1=CO[C@@H](C)[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12	C21H24N2O3	unknown
COC(=O)C1=CO[C@@H](C)[C@H]2CN3CC[C@]4(C(=O)Nc5ccccc54)[C@@H]3C[C@H]12	C21H24N2O4	unknown
CC[C@H]1CN2CC[C@]3(C(=O)Nc4ccccc43)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC	C22H28N2O4	unknown
CC[C@@H]1CN2CC[C@]3(Nc4cccc(OC)c4C3=O)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC	C23H30N2O5	unknown
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12	C32H40BrN5O5	unknown
CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21	C19H26N2S	unknown
C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21	C26H37N5O2	unknown
CN[C@@H]1Cc2c[nH]c3cccc(c23)[C@H]1/C=C(\C)C=O	C16H18N2O	unknown
C[C@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(c34)[C@H]2[C@H]1O	C16H20N2O	unknown
CC(=O)O[C@@H]1[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C[C@@H]1C	C18H22N2O2	unknown
C=CC(C)(C)c1[nH]c2cccc3c2c1C[C@@H]1[C@@H]3[C@@H](OC(C)=O)[C@@H](C)CN1C	C23H30N2O2	unknown
C=CC(C)(C)c1[nH]c2cccc3c2c1C[C@@H]1[C@@H]3C=C(C(=O)O)CN1C	C21H24N2O2	unknown
CCCC(C(=O)c1ccc2c(c1)C1OC1C=C2)N1CCCC1	C19H23NO2	unknown
CN(C)CCCN1c2ccccc2Sc2ccccc21	C17H20N2S	unknown
COc1ccc(F)cc1C1CC1CNC1CC1	C14H18FNO	unknown
COc1ccc(F)cc1C1CC1CNCC1CC1	C15H20FNO	unknown
COc1ccc(F)cc1C1CC1CNCC1CCCCC1	C18H26FNO	unknown
COc1ccccc1CNCC1CC1c1cc(F)ccc1OC	C19H22FNO2	unknown
COc1cccc(CNCC2CC2c2cc(F)ccc2OC)c1	C19H22FNO2	unknown
COc1ccc(CNCC2CC2c2cc(F)ccc2OC)cc1	C19H22FNO2	unknown
COc1ccc(F)cc1C1CC1CNCc1ccccc1O	C18H20FNO2	unknown
COc1ccc(F)cc1C1CC1CNCc1ccccc1OCCF	C20H23F2NO2	unknown
COc1ccc(F)cc1C1CC1CNCc1ccccc1C#N	C19H19FN2O	unknown
COc1ccc(F)cc1C1CC1CNCc1ccccc1C(N)=O	C19H21FN2O2	unknown
COc1ccc(F)cc1C1CC1CNCc1ccccc1F	C18H19F2NO	unknown
COc1ccc(F)cc1C1CC1CNCc1ccccc1Cl	C18H19ClFNO	unknown
COc1ccccc1CN(C)CC1CC1c1cc(F)ccc1OC	C20H24FNO2	unknown
COc1ccccc1C(C)NCC1CC1c1cc(F)ccc1OC	C20H24FNO2	unknown
COc1ccc(F)cc1C1CC1CNC1(c2ccccc2OC)CC1	C21H24FNO2	unknown
COc1ccccc1CCNCC1CC1c1cc(F)ccc1OC	C20H24FNO2	unknown
COc1ccc(F)cc1C1CC1CNCc1cccs1	C16H18FNOS	unknown
COc1ccc(F)cc1C1CC1CNCc1sccc1OC	C17H20FNO2S	unknown
COc1cscc1CNCC1CC1c1cc(F)ccc1OC	C17H20FNO2S	unknown
COc1ccc(F)cc1C1CC1CNCc1ccsc1OC	C17H20FNO2S	unknown
COc1ccc(F)cc1C1CC1CNCc1cccnc1OC	C18H21FN2O2	unknown
COc1ccc(F)cc1C1CC1CNCc1cccc2ccsc12	C20H20FNOS	unknown
COc1ccc(F)cc1C1CC1CNCc1cccc2cc[nH]c12	C20H21FN2O	unknown
COc1ccc(F)cc1C1CC1CNCc1cccc2cccnc12	C21H21FN2O	unknown
C=CCOc1ccc(F)cc1C1CC1CNCc1ccccc1OC	C21H24FNO2	unknown
COc1ccccc1CNCC1CC1c1cc(F)ccc1OCCF	C20H23F2NO2	unknown
C=CCOc1ccc(Cl)cc1C1CC1CN	C13H16ClNO	unknown
NCC1CC1c1cc(Cl)ccc1OCCF	C12H15ClFNO	unknown
COc1ccc2c(c1C1CC1CN)CCO2	C13H17NO2	unknown
CCOc1ccc2c(c1C1CC1CN)CCO2	C14H19NO2	unknown
CCCOc1ccc2c(c1C1CC1CN)CCO2	C15H21NO2	unknown
C=CCOc1ccc2c(c1C1CC1CN)CCO2	C15H19NO2	unknown
NCC1CC1c1c(OCC2CC2)ccc2c1CCO2	C16H21NO2	unknown
NCC1CC1c1c(OCCF)ccc2c1CCO2	C14H18FNO2	unknown
COc1ccc2occc2c1C1CC1CN	C13H15NO2	unknown
CCOc1ccc2occc2c1C1CC1CN	C14H17NO2	unknown
CCCOc1ccc2occc2c1C1CC1CN	C15H19NO2	unknown
C=CCOc1ccc2occc2c1C1CC1CN	C15H17NO2	unknown
NCC1CC1c1c(OCCF)ccc2occc12	C14H16FNO2	unknown
NCC1CC1c1c(OCC2CC2)ccc2occc12	C16H19NO2	unknown
CC(C)Oc1ccc2occc2c1C1CC1CN	C15H19NO2	unknown
C=C(F)COc1ccc2occc2c1C1CC1CN	C15H16FNO2	unknown
C=C(C)COc1ccc2occc2c1C1CC1CN	C16H19NO2	unknown
CCc1cc2c(C3CC3CN)c(OC)ccc2o1	C15H19NO2	unknown
CCOc1ccc2oc(CC)cc2c1C1CC1CN	C16H21NO2	unknown
CCCOc1ccc2oc(CC)cc2c1C1CC1CN	C17H23NO2	unknown
CCc1cc2c(C3CC3CN)c(OCCF)ccc2o1	C16H20FNO2	unknown
C=CCOc1ccc2oc(CC)cc2c1C1CC1CN	C17H21NO2	unknown
CCc1cc2c(C3CC3CN)c(OCC3CC3)ccc2o1	C18H23NO2	unknown
Clc1cccc(COc2cncc(N3CCNCC3)n2)c1	C15H17ClN4O	unknown
c1cc2c3c(c1)[C@H]1CCC[C@H]1CN3CCNC2	C15H20N2	unknown
c1cc2c3c(c1)[C@H]1CCC[C@H]1N3CCNC2	C14H18N2	unknown
Cc1cccc(C2CC2CN)c1	C11H15N	unknown
NCC1CC1c1cc(F)ccc1OCC1CC1	C14H18FNO	unknown
NCC1CC1c1cc(O)ccc1OCC1CC1	C14H19NO2	unknown
NCC1CC1c1ccccc1OCC1CC1	C14H19NO	unknown
C=CCOc1ccc(F)cc1C1CC1CN	C13H16FNO	unknown
NCC1CC1c1cc(F)ccc1OCCF	C12H15F2NO	unknown
CC(C)Oc1ccc(Cl)cc1C1CC1CN	C13H18ClNO	unknown
CC1(C)Cc2cc(Cl)cc(C3CC3CN)c2O1	C14H18ClNO	unknown
CCOc1ccc(Cl)cc1C1CC1CN	C12H16ClNO	unknown
CCCOc1ccc(Cl)cc1C1CC1CN	C13H18ClNO	unknown
CCCCOc1ccc(Cl)cc1C1CC1CN	C14H20ClNO	unknown
NCC1CC1c1cc(Cl)ccc1OCC1CC1	C14H18ClNO	unknown
COCCOc1ccc(Cl)cc1C1CC1CN	C13H18ClNO2	unknown
CCCC(NC(C)CC)C(=O)c1ccccc1	C15H23NO	beta-ketone
COc1ccc2c(c1OC)C(=O)OC2C1c2cc3c(cc2CCN1C)OCO3	C21H21NO6	unknown
CN1CCc2cc3c(cc2C1O)OCO3	C11H13NO3	unknown
CC1Cc2cc3c(cc2C(O)N1C)OCO3	C12H15NO3	unknown
COC(=O)C(N)Cc1ccc(Cl)cc1	C10H12ClNO2	unknown
CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1	C16H17BrN2	unknown
COc1ccccc1CNC(C)Cc1ccc(O)c(O)c1	C17H21NO3	unknown
COc1ccccc1CN(C)C(C)Cc1ccc(C(=O)O)cc1	C19H23NO3	unknown
COc1ccccc1CNC(C)Cc1ccc(C(=O)O)cc1	C18H21NO3	unknown
CC(Cc1ccc(C(=O)O)cc1)NCc1ccccc1O	C17H19NO3	unknown
C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1	C26H28N2	unknown
CNCC1CC1c1cc(F)ccc1OC	C12H16FNO	unknown
C=CCOc1ccc(F)cc1C1CC1CNC	C14H18FNO	unknown
CNCC1CC1c1cc(F)ccc1OCCF	C13H17F2NO	unknown
CSCCOc1ccc(Cl)cc1C1CC1CN	C13H18ClNOS	unknown
C#CCOc1ccc(Cl)cc1C1CC1CN	C13H14ClNO	unknown
C=C(F)COc1ccc(Cl)cc1C1CC1CN	C13H15ClFNO	unknown
C=C(C)COc1ccc(Cl)cc1C1CC1CN	C14H18ClNO	unknown
NCC1CC1c1cc(Cl)ccc1OC(F)F	C11H12ClF2NO	unknown
NCC1CC1c1cc(Cl)ccc1OCCCF	C13H17ClFNO	unknown
CCCOc1ccc(F)cc1C1CC1CN	C13H18FNO	unknown
C=C(F)COc1ccc(F)cc1C1CC1CN	C13H15F2NO	unknown
NC(=O)CS(=O)Cc1ccccc1-c1ccc(Cl)cc1	C15H14ClNO2S	unknown
NC(=O)CS(=O)Cc1ccccc1-c1ccco1	C13H13NO3S	unknown
NC(=O)CS(=O)Cc1ccccc1-c1cccs1	C13H13NO2S2	unknown
NC(=O)CS(=O)Cc1ccccc1-c1ccsc1	C13H13NO2S2	unknown
NC(=O)CS(=O)Cc1ccccc1-c1cccnc1	C14H14N2O2S	unknown
NC(=O)CS(=O)Cc1ccccc1-c1ccc(Cl)s1	C13H12ClNO2S2	unknown
NC(=O)CS(=O)Cc1ccccc1-c1csc2ccccc12	C17H15NO2S2	unknown
NC(=O)CS(=O)Cc1ccccc1-c1cc2ccccc2s1	C17H15NO2S2	unknown
NC(=O)CS(=O)Cc1cccc(-c2cc3ccccc3s2)c1	C17H15NO2S2	unknown
NC(=O)CS(=O)Cc1ccccc1C1=CCCC1	C14H17NO2S	unknown
NC(=O)CS(=O)Cc1ccccc1C1=CCCCC1	C15H19NO2S	unknown
NC(=O)CS(=O)Cc1ccccc1C1=CCCCCC1	C16H21NO2S	unknown
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(C(=O)CN4CCN(CC)CC4)ccc3OCC)nc12	C25H34N6O3	unknown
CCCOc1ccc(S(=O)(=O)N2CCN(CCO)CC2)cc1-c1nc2c(CCC)nn(C)c2c(=S)[nH]1	C24H34N6O4S2	unknown
CC1(C)Oc2cc(C34CC5CC(CC(C5)C3)C4)cc(O)c2[C@@H]2CC(CO)CC[C@H]21	C26H36O3	cannabinoid
Cc1c(C(N)=O)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1	C17H12Cl3N3O	unknown
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5	C20H23NO4	unknown
CCCN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3	C19H21NO2	unknown
CCCN1CCC(c2c[nH]c3cc(F)ccc23)CC1	C16H21FN2	unknown
CCCN1CCC(c2cn(C)c3cc(F)ccc23)CC1	C17H23FN2	unknown
CCCN1CCC(c2cn(C)c3ccc(F)cc23)CC1	C17H23FN2	unknown
CCCN1CCC(c2csc3ccccc23)CC1	C16H21NS	unknown
CCCN1CCC(c2coc3ccccc23)CC1	C16H21NO	unknown
CCCN1CCC(c2noc3cc(F)ccc23)CC1	C15H19FN2O	unknown
CCCN1CCC(c2n[nH]c3ccccc23)CC1	C15H21N3	unknown
CCCN1CCC(n2ccc3ccccc32)CC1	C16H22N2	unknown
CCCN1CCC(n2cnc3ccccc32)CC1	C15H21N3	unknown
CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1	C15H20ClN3O	unknown
CCCN1CCC(n2c(=O)n(C)c3cc(Cl)ccc32)CC1	C16H22ClN3O	unknown
CCCN1CCC(N2C(=O)C(=O)c3ccccc32)CC1	C16H20N2O2	unknown
CCCN1CCC(c2cccc3ccccc23)CC1	C18H23N	unknown
CCCN1CCC(c2ccc3ccccc3c2)CC1	C18H23N	unknown
CCCN1CCC(c2cc3ccccc3s2)CC1	C16H21NS	unknown
CCCN1CCC(c2cccc(S(C)(=O)=O)c2)CC1	C15H23NO2S	unknown
CCCN1CCCC(c2cccc(S(C)(=O)=O)c2)C1	C15H23NO2S	unknown
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5	C17H19NO3	unknown
CCN(CC)C(=O)[C@@H]1C=C2c3cccc4c3C(C[C@H]2N(C)C1)C(=O)N4	C20H25N3O2	unknown
CCN(CCO)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1	C20H25N3O2	unknown
