smiles	properties
CN(CCc1c[nH]c2c1cc(cc2)[Si](C)(C)C)C	tryptamine
CC(Cc1c[nH]c2c1cc(cc2)C(=O)N)N	tryptamine
CCC(Cc1c[nH]c2c1cc(cc2)C(=O)N)N	tryptamine
NCCc1c(C)[nH]c2c1cc(cc2)C(=O)N	tryptamine
NCCc1c([nH]c2c1cc(cc2)C(=O)N)c1ccccc1	tryptamine
CN(Cc1ccccc1)CCc1c[nH]c2c1cc(Br)cc2	tryptamine
CCN(C(=O)[C@H]1CN(C)[C@H]2C(=C1)c1cccc3c1c(C2)cn3C(=O)CC)CC	tryptamine
C=CCN(CCc1c([nH]c2c1cccc2)c1ccccc1)CC=C	tryptamine
C=CCN(CC=C)CCc1c[nH]c2c1c1OCCOc1cc2	tryptamine
C=CCN(CC=C)CCc1c[nH]c2c1cc(C)cc2	tryptamine
C=CCN(CC=C)CCc1c[nH]c2c1cc(F)cc2	tryptamine
C=CCN(CC=C)CCc1c(C)[nH]c2c1cc(F)cc2	tryptamine
C=CCN(CC=C)CCc1c[nH]c2c1cc(Cl)cc2	tryptamine
C=CCN(CC=C)CCc1c[nH]c2c1cc(Br)cc2	tryptamine
C=CCN(CC=C)CCc1c[nH]c2c1cc1OCOc1c2	tryptamine
C=CCN(CCc1c[nH]c2c1ccc(c2)F)CC=C	tryptamine
C=CCN(CC=C)CCc1c[nH]c2c1cccc2C	tryptamine
CCc1cccc2c1[nH]cc2CCN(CC=C)CC=C	tryptamine
CCCCCn1cc(C(=O)NC23CC4CC(C3)CC(C2)C4)c(=O)c2c1ccc(c2)C(C)C	cannabinoid
OC(=O)CCc1csc(n1)NC(=O)c1cc2CCCCCCc2n(c1=O)CC1CCCCC1	cannabinoid
CCCCCNc1c(OC)ccc2c1CN(C2=O)CCc1ccc(cc1)O	cannabinoid
O=C1CCCCC1(N1CCCCC1)c1ccccc1Cl	arylcycloalkylamine
O=C1CCCCC1(N1CCCC1)c1ccccc1Cl	arylcycloalkylamine
C1CCC(CC1)(N1CCCCC1)c1ccccn1	arylcycloalkylamine
C1CCC(CC1)(N1CCCCC1)c1cccnc1	arylcycloalkylamine
COc1cccc(c1)C1(CCCCC1=O)N1CCCCC1	arylcycloalkylamine
COc1cccc(c1)C1(CCCCC1=O)N1CCCC1	arylcycloalkylamine
C1CCC(CC1)(N1CCCCC1)c1ccncc1	arylcycloalkylamine
CCCNC1(CCCCC1)c1cccs1	arylcycloalkylamine
CCCNC1(CCCCC1=O)c1cccc(c1)OC	arylcycloalkylamine
CCCNC1(CCCCC1=O)c1ccccc1Cl	arylcycloalkylamine
CNC1(CCCCC1=O)c1ccccc1C	arylcycloalkylamine
OC1CCCC(C1=O)(N)c1ccccc1Cl	arylcycloalkylamine
C1CCC(CC1)(N1CCCC1)c1cc2c(s1)cccc2	arylcycloalkylamine
O=C(c1ccccc1)OC1CCN(CC1)C1(CCCCC1)c1ccccc1	arylcycloalkylamine
C1CCCC(CCC1)(N1CCCCC1)c1ccccc1	arylcycloalkylamine
FC1CCN(CC1)C1(CCCCC1)c1cccs1	arylcycloalkylamine
FCCc1ccc(s1)C1(CCCCC1)N1CCCCC1	arylcycloalkylamine
CC(=O)Oc1cccc(c1)C1(CCCCC1)N1CCCCC1	arylcycloalkylamine
O=C1CCN(CC1)C1(CCCCC1)c1ccccc1	arylcycloalkylamine
Oc1ccccc1C1(CCCCC1)N1CCCCC1	arylcycloalkylamine
C1CCC(CC1)(N1CCC1)c1ccccc1	arylcycloalkylamine
C1CCC(CC1)(N1CCC=CC1)c1cccs1	arylcycloalkylamine
Cc1csc(c1)C1(CCCCC1)N1CCC=CC1	arylcycloalkylamine
CC1CCC(CC1)(N1CCC=CC1)c1cccs1	arylcycloalkylamine
CN(C[C@H]1CN(CC[C@]1(O)c1cccc(c1)O)C1(CCCCC1)c1ccccc1)C	arylcycloalkylamine
COc1cccc(c1)[C@@]1(O)CCN(C[C@@H]1CN(C)C)C1(CCCCC1)c1ccccc1	arylcycloalkylamine
CN(C[C@H]1CN(CC[C@@]1(C)O)C1(CCCCC1)c1ccccc1)C	arylcycloalkylamine
CC1=CCCN(C1)C1(CCCCC1)c1ccc(s1)C	arylcycloalkylamine
Cc1ccc(cc1)C1(CCCCC1)N1CCOCC1	arylcycloalkylamine
Fc1ccc(cc1)C1(CC2CCC1CC2)N1CCCCC1	arylcycloalkylamine
CNC1(CCCCC1=O)c1c(Cl)cccc1Cl	arylcycloalkylamine
CNC1(CCCCC1)c1cccs1	arylcycloalkylamine
COc1cccc(c1)C1(CCCC1)N1CCCCC1	arylcycloalkylamine
CC1CCCN(C1)C1(CCSCC1)c1cccs1	arylcycloalkylamine
Cc1csc(c1)C1(CCSCC1)N1CCCCC1	arylcycloalkylamine
C1CCN(CC1)C1(CCCCC1)c1ccco1	arylcycloalkylamine
CC1CCCN(C1)C1(CCCCC1)c1cccs1	arylcycloalkylamine
CCC(=O)N(c1ccccc1)C1CCN(CC1)C1(CCCCC1)c1ccccc1	arylcycloalkylamine
C1CCN(CC1)C1(CCOCC1)c1ccccc1	arylcycloalkylamine
COc1cccc(c1)C1(CCOCC1)N1CCCCC1	arylcycloalkylamine
COC(=O)CCCCNC1(CCCCC1=O)c1ccccc1Cl	arylcycloalkylamine
Oc1ccc(c(c1)C)C1(CCCCC1)N1CCOCC1	arylcycloalkylamine
OC1CC(C)(C)N(C(C1)(C)C)C1(CCCCC1)c1csc2c1cccc2	arylcycloalkylamine
Cc1ccc(cc1)C1(CCCc2c1cccc2)N1CCCCC1	arylcycloalkylamine
CC(=O)N(c1ccccc1)C1CCN(CC1)CCCc1ccccc1	fentanyl
Cc1cccc(c1)N(C1CCN(CC1)CCc1ccccc1)C(=O)C	fentanyl
CC(=O)N(c1ccccc1)C1CCN(CC1)CCc1ccccc1C	fentanyl
Cc1cccc(c1)CCN1CCC(CC1)N(c1ccccc1)C(=O)C	fentanyl
COc1ccc(cc1)CNC1(CCCCC1=O)c1ccc(cc1)OC	arylcycloalkylamine
COc1ccc(cc1)C1(CCCCC1=O)NCc1ccc(cc1)C	arylcycloalkylamine
CCC(=O)N(c1ccccc1)C1CCN(CC1)CCc1ccccc1C	fentanyl
OC1CCN(CC1)C1(CCCCC1)c1ccc(cc1)C	arylcycloalkylamine
CCC(=O)N(c1ccccc1)C1CCN(CC1)CCc1cccc(c1)C	fentanyl
COc1ccc(cc1)C1(CCCCC1)N1CCC(CC1)O	arylcycloalkylamine
CC(c1ccccc1)CN1CCC(CC1)N(c1ccccc1)C(=O)C	fentanyl
Fc1cccc(c1)N(C1CCN(CC1)CCc1ccccc1)C(=O)C	fentanyl
CC1CN(CCc2ccccc2)CCC1N(c1ccccc1)C(=O)C	fentanyl
CCOC(=O)CCNC1(CCCCC1=O)c1ccccc1Cl	arylcycloalkylamine
CC(OC(=O)CCCNC1(CCCCC1=O)c1ccccc1Cl)C	arylcycloalkylamine
CC(OC(=O)CCNC1(CCCCC1=O)c1ccccc1Cl)C	arylcycloalkylamine
CCCCn1cc(c2c1cccc2)C(=O)c1cccc(c1)OC	cannabinoid
CCCCCn1cc(c2c1cccc2)C(=O)Cc1ccc(cc1)F	cannabinoid
CC(=O)OCCCNC1(CCCCC1=O)c1ccccc1Cl	arylcycloalkylamine
Cc1ccc(cc1)C1(CCC(CC1)(O)CCc1ccccc1)N(C)C	arylcycloalkylamine
CCCOC(=O)CCNC1(CCCCC1=O)c1ccccc1Cl	arylcycloalkylamine
CCOC(=O)CCCNC1(CCCCC1=O)c1ccccc1Cl	arylcycloalkylamine
CCCOC(=O)CCCNC1(CCCCC1=O)c1ccccc1Cl	arylcycloalkylamine
CN(C1(CCC(CC1)(O)CCc1ccccc1)c1ccccc1)C	arylcycloalkylamine
CCOC(=O)CCCCNC1(CCCCC1=O)c1ccccc1Cl	arylcycloalkylamine
COc1ccc(cc1)C1(CCCc2c1cccc2)N1CCCCC1	arylcycloalkylamine
CC(OC(=O)CCCCNC1(CCCCC1=O)c1ccccc1Cl)C	arylcycloalkylamine
c1ccc(cc1)CCN1CCC(CC1)(N1CCCCC1)c1ccccc1	arylcycloalkylamine
CCCOC(=O)CCCCNC1(CCCCC1=O)c1ccccc1Cl	arylcycloalkylamine
Cc1cccc(c1)C1(CCCc2c1cccc2)N1CCCCC1	arylcycloalkylamine
CN(C1(CCCCC1=O)c1ccccc1Cl)C	arylcycloalkylamine
CCOC(=O)CCN(C1(CCCCC1=O)c1ccccc1Cl)C	arylcycloalkylamine
CCOC(=O)CCCN(C1(CCCCC1=O)c1ccccc1Cl)C	arylcycloalkylamine
COC(=O)CCCCN(C1(CCCCC1=O)c1ccccc1Cl)C	arylcycloalkylamine
COc1ccc(c2c1cccc2)C(=O)c1cn(c2c1cccc2)CC1CCCCC1	cannabinoid
CCOC(=O)c1ncn2c1CN=C(c1c2ccc(c1)F)c1cccc(c1)N(=O)=O	aryldiazepine
CCOC(=O)c1ncn2c1CN=C(c1c2ccc(c1)F)c1ccc(cc1)N(=O)=O	aryldiazepine
CCOC(=O)c1ncn2c1CN=C(c1c2c2ccccc2cc1)c1ccc(cc1)Cl	aryldiazepine
OC1CCCN(C1)C1(CCCCC1)c1ccccc1C	arylcycloalkylamine
O=C1OCCC2c3c1ncn3c1ccccc1C(=N2)c1ccccc1	aryldiazepine
CCOC(=O)c1ncn2c1CN=C(c1c2cccc1)c1ccc(cc1)F	aryldiazepine
OC1CCCN(C1)C1(CCCCC1)c1cccc(c1)C	arylcycloalkylamine
CCOC(=O)c1ncn2c1CN=C(c1c2cccc1)c1ccc(cc1)Cl	aryldiazepine
CCOC(=O)c1ncn2c1CN=C(c1c2cccc1)c1ccc(cc1)C	aryldiazepine
CCOC(=O)c1ncn2c1CN=C(c1c2cccc1)c1ccc(cc1)OC	aryldiazepine
OC1(CCN(CC1)C1(CCCCC1)c1ccccc1)c1ccccc1	arylcycloalkylamine
CCOC(=O)c1ncn2c1C(C)N=C(c1c2cccc1)c1ccccc1	aryldiazepine
CCOC(=O)c1ncn2c1CN=C(c1c2ccc(c1)F)c1ccc(cc1)F	aryldiazepine
Cc1ccc(cc1)C1(CCCCC1)n1cccc1	arylcycloalkylamine
COc1cccc(c1)C1(CCCc2c1cccc2)N1CCCCC1	arylcycloalkylamine
CCOC(=O)c1ncn2c1CN=C(c1c2cccc1)c1ccccc1	aryldiazepine
CCOC(=O)c1ncn2c1CN=C(c1c2cccc1)c1ccc(cc1)N(=O)=O	aryldiazepine
CCOC(=O)c1ncn2c1C(C)N=C(c1c2ccc(c1)F)c1ccc(cc1)F	aryldiazepine
CCOC(=O)c1ncn2c1CN=C(c1c2ccc(c1)Cl)c1ccc(cc1)F	aryldiazepine
CCOC(=O)c1ncn2c1CN=C(c1c2ccc(c1)Cl)c1ccc(cc1)Cl	aryldiazepine
CCOC(=O)c1ncn2c1CN=C(c1c2ccc(c1)Cl)c1ccc(cc1)C	aryldiazepine
CCOC(=O)c1ncn2c1CN=C(c1c2ccc(c1)Cl)c1ccc(cc1)OC	aryldiazepine
CCOC(=O)c1ncn2c1CN=C(c1c2ccc(c1)Cl)c1cccc(c1)N(=O)=O	aryldiazepine
CCOC(=O)c1ncn2c1CN=C(c1c2ccc(c1)Cl)c1cccc2c1cccc2	aryldiazepine
Clc1ccc2c(c1)C(=NCc1n2cnc1C(=O)OC(C)(C)C)c1ccc(cc1)Cl	aryldiazepine
Clc1ccc2c(c1)C(=NCc1n2cnc1C(=O)N)c1ccc(cc1)Cl	aryldiazepine
CNC(=O)c1ncn2c1CN=C(c1c2ccc(c1)Cl)c1ccc(cc1)Cl	aryldiazepine
Clc1ccc2c(c1)C(=NCc1n2cnc1C(=O)N(C)C)c1ccc(cc1)Cl	aryldiazepine
N#Cc1ncn2c1CN=C(c1c2ccc(c1)Cl)c1ccc(cc1)Cl	aryldiazepine
Clc1ccc2c(c1)C(=NCc1n2cnc1c1nnn[nH]1)c1ccc(cc1)Cl	aryldiazepine
CCCNC1(CCCC1)c1ccccc1	arylcycloalkylamine
CCNC1(CCCC1C)c1ccccc1	arylcycloalkylamine
CCNC1(CCC(C1)C)c1ccccc1	arylcycloalkylamine
COc1cc2c(CCN(C)C)c[nH]c2c(c1OC)OC	tryptamine
OC1CCN(CC1)C1(CCCCC1)c1cccs1	arylcycloalkylamine
CC(=O)OC1CCN(CC1)C1(CCCCC1)c1cccs1	arylcycloalkylamine
CCC(=O)OC1CCN(CC1)C1(CCCCC1)c1cccs1	arylcycloalkylamine
O=C(c1ccccc1)OC1CCN(CC1)C1(CCCCC1)c1cccs1	arylcycloalkylamine
OC1(CCN(CC1)C1(CCCCC1)c1cccs1)c1ccccc1	arylcycloalkylamine
CC(=O)OC1(CCN(CC1)C1(CCCCC1)c1cccs1)c1ccccc1	arylcycloalkylamine
CCC(=O)OC1(CCN(CC1)C1(CCCCC1)c1cccs1)c1ccccc1	arylcycloalkylamine
CNC1(CCCCC1=O)c1cccc(c1)C	arylcycloalkylamine
CNC1(CCCCC1=O)c1cccc(c1)Cl	arylcycloalkylamine
CNC1(CCC(=O)CC1)c1ccccc1Cl	arylcycloalkylamine
CN(CCc1c[nH]c2c1c(cc(c2)C)OP(=O)(O)O)C	tryptamine
NCCc1c[nH]c2c1c(cc(c2)C)OP(=O)(O)O	tryptamine
CNCCc1c[nH]c2c1c(cc(c2)C)OP(=O)(O)O	tryptamine
OC(=O)[C@H](Cc1c[nH]c2c1c(O)cc(c2)C)N	tryptamine
CCC(=O)N(c1ccccc1)C1CCN(=O)(CC1)CCc1ccccc1	fentanyl
CCOc1nc(NC2CCCC2)nc(n1)Cl	cannabinoid
CCOc1nc(NC2CCCC2)nc(n1)N1CCNCC1	cannabinoid
NCCCCCCCCN1CCN(CC1)c1nc(OCC)nc(n1)NC1CCCC1	cannabinoid
NCCOCCOCCN1CCN(CC1)c1nc(OCC)nc(n1)NC1CCCC1	cannabinoid
CCOc1nc(nc(n1)N1CCNCC1)NC12CC3CC(C2)CC(C1)C3	cannabinoid
CCOc1nc(nc(n1)N1CCN(CC1)CCCCCCCCNC(=O)OC(C)(C)C)NC12CC3CC(C2)CC(C1)C3	cannabinoid
CCOc1nc(nc(n1)N1CCN(CC1)CCOCCOCCNC(=O)OC(C)(C)C)NC12CC3CC(C2)CC(C1)C3	cannabinoid
NCCN1CCN(CC1)c1nc(OCC)nc(n1)NC12CC3CC(C2)CC(C1)C3	cannabinoid
NCCCCCCCCN1CCN(CC1)c1nc(OCC)nc(n1)NC12CC3CC(C2)CC(C1)C3	cannabinoid
NCCOCCOCCN1CCN(CC1)c1nc(OCC)nc(n1)NC12CC3CC(C2)CC(C1)C3	cannabinoid
CCOc1nc(nc(n1)N1CCN(CC1)CCOCCOCCNC(=O)C)NC12CC3CC(C2)CC(C1)C3	cannabinoid
CCOc1nc(nc(n1)N1CCN(CC1)C)NC12CC3CC(C2)CC(C1)C3	cannabinoid
FCCN1CCN(CC1)c1nc(OCC)nc(n1)NC12CC3CC(C2)CC(C1)C3	cannabinoid
O=C(C1(CCCCC1)N1CCCCC1)c1ccccc1	arylcycloalkylamine
CCCCCCC(c1cc(O)c2c(c1)OC([C@@H]([C@H]2CC(=O)O)CCO)(C)C)(C)C	cannabinoid
CCCCCCC(c1cc(O)c2c(c1)OC([C@@H]([C@H]2CO)CCC(=O)O)(C)C)(C)C	cannabinoid
CCCCCCC(c1cc(O)c2c(c1)OC([C@H]1[C@H]2CC(=O)OCC1)(C)C)(C)C	cannabinoid
O=C1CC[C@@H]2[C@@H](C1)c1c(O)cc(cc1OC2(C)C)C12CC3CC(C2)CC(C1)C3	cannabinoid
O=CC1CC[C@@H]2[C@@H](C1)c1c(O)cc(cc1OC2(C)C)C12CC3CC(C2)CC(C1)C3	cannabinoid
OC1CC[C@@H]2[C@@H](C1)c1c(O)cc(cc1OC2(C)C)C12CC3CC(C2)CC(C1)C3	cannabinoid
IC[C@@H]1CC[C@@H]2[C@@H](C1)c1c(O)cc(cc1OC2(C)C)C12CC3CC(C2)CC(C1)C3	cannabinoid
OCCC1CC[C@@H]2[C@@H](C1)c1c(O)cc(cc1OC2(C)C)C12CC3CC(C2)CC(C1)C3	cannabinoid
O=CCC1CC[C@@H]2[C@@H](C1)c1c(O)cc(cc1OC2(C)C)C12CC3CC(C2)CC(C1)C3	cannabinoid
Oc1cc(cc2c1[C@@H]1CC(=CC[C@H]1C(O2)(C)C)COC(=O)C(C)(C)C)C12CC3CC(C2)CC(C1)C3	cannabinoid
OCC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(cc1OC2(C)C)C12CC3CC(C2)CC(C1)C3	cannabinoid
O=C(c1cn(c2c1cccc2)C)c1cccc2c1cccc2	cannabinoid
c1ccc2c(c1)C1CNC(C2)c2c1cccc2	arylcycloalkylamine
CCC1CCCCC1(N1CCCCC1)c1ccccc1	arylcycloalkylamine
CC1CCCCN1C1(CCCCC1)c1ccccc1	arylcycloalkylamine
CCNC12CCCCC1Oc1c2cccc1	arylcycloalkylamine
CCNC12CCCCC1Sc1c2cccc1	arylcycloalkylamine
CCNC12CCCCC1Cc1c2cccc1	arylcycloalkylamine
CCNC12CCCCC1COc1c2cccc1	arylcycloalkylamine
CCNC12CCCCC1CSc1c2cccc1	arylcycloalkylamine
CCNC12CCCCC1CCc1c2cccc1	arylcycloalkylamine
O=C(C(=O)c1c[nH]c2c1cccc2)N1CCCC1	tryptamine
OC(N1CCCC1)Cc1c[nH]c2c1cccc2	tryptamine
CCN(C(=O)C(=O)c1c[nH]c2c1cccc2)CC	tryptamine
CCN(C(Cc1c[nH]c2c1cccc2)O)CC	tryptamine
CCOC(=O)c1ncn2c1CN(C)C(=O)c1c2cccc1	aryldiazepine
CCOC(=O)c1ncn2c1CN(C)C(=O)c1c2ccc(c1)Cl	aryldiazepine
CCOC(=O)c1ncn2c1CN(C)C(=O)c1c2ccc(c1)Br	aryldiazepine
CCOC(=O)c1ncn2c1CN(C)C(=O)c1c2ccc(c1)C#N	aryldiazepine
CCOC(=O)c1ncn2c1CN(C)C(=O)c1c2ccc(c1)C=C	aryldiazepine
CCOC(=O)c1ncn2c1CN(C)C(=O)c1c2ccc(c1)CC	aryldiazepine
CCOc1ccc2c(c1)C(=O)N(C)Cc1n2cnc1C(=O)OCC	aryldiazepine
CCOC(=O)c1ncn2c1CN(C)C(=O)c1c2ccc(c1)C=C=C	aryldiazepine
CCOC(=O)c1ncn2c1CN(C)C(=O)c1c2ccc(c1)C#C	aryldiazepine
CCOC(=O)c1ncn2c1CN(C)C(=O)c1c2ccc(c1)C#CC	aryldiazepine
CCOC(=O)c1ncn2c1CN(C)C(=O)c1c2ccc(c1)C#C[Si](C)(C)C	aryldiazepine
CCOC(=O)c1ncn2c1CN(C)C(=O)c1c2ccc(c1)C#CC[Si](C)(C)C	aryldiazepine
C#Cc1ccc2c(c1)C(=O)N(C)Cc1n2cnc1C(=O)OC(C)(C)C	aryldiazepine
CN1Cc2c(ncn2c2c(C1=O)cc(cc2)C#C[Si](C)(C)C)C(=O)OC(C)(C)C	aryldiazepine
CCOC(=O)c1ncn2c1C1CCCN1C(=O)c1c2ccc(c1)Br	aryldiazepine
CCOC(=O)c1ncn2c1C1CCCN1C(=O)c1c2ccc(c1)C#C	aryldiazepine
CCOC(=O)c1ncn2c1C1CCN1C(=O)c1c2ccc(c1)Br	aryldiazepine
C#Cc1ccc2c(c1)C(=O)N1CCC1c1n2cnc1c1onc(n1)C(C)C	aryldiazepine
C#Cc1ccc2c(c1)C(=O)N1CCC1c1n2cnc1c1onc(n1)c1ccccc1	aryldiazepine
CCOC(=O)c1ncn2c1C1CCCN1C(=O)c1c2cccc1	aryldiazepine
Clc1ccc2c(c1)C(=NCC(=O)N2C)c1ccco1	aryldiazepine
Clc1ccc2c(c1)C(=NCC(=O)N2C)c1cccs1	aryldiazepine
Clc1ccc2c(c1)C(=NCC(=O)N2C)c1ccsc1	aryldiazepine
Fc1ccc2c(c1)C(=NCC(=O)N2C)C1CCC1	aryldiazepine
O=C1CN=C(c2c(N1)ccc(c2)F)c1cccs1	aryldiazepine
Fc1ccc2c(c1)C(=NCC(=O)N2C)c1cccs1	aryldiazepine
[N-]=[N+]=Nc1ccc2c(c1)C(=NCC(=O)N2)c1ccccc1N=[N+]=[N-]	aryldiazepine
O=C1CN=C(c2c(N1C)ccc(c2)N(=O)=O)c1ccccc1N(=O)=O	aryldiazepine
O=C1CN=C(c2c(N1C)ccc(c2)C#C[Si](C)(C)C)c1ccccc1	aryldiazepine
N#Cc1ccc2c(c1)C(=NCC(=O)N2C)c1ccccc1	aryldiazepine
O=C1CN=C(c2c(N1)cccc2)c1ccccc1	aryldiazepine
O=C1CN=C(c2c(N1C)cccc2)c1ccccc1	aryldiazepine
O=C1CN=C(c2c(N1)ccc(c2)Br)c1ccccc1N(=O)=O	aryldiazepine
CCC(c1ccccc1)NC(=O)c1nn(c2c1cccc2)CCCCC#N	cannabinoid
Fc1cccc(c1)N(C(=O)C1CC1)C1CCN(CC1)Cc1ccccc1	fentanyl
Brc1ccc2c(c1)C(=NCc1n2cnn1)c1ccccc1Cl	aryldiazepine
COCC1(CCNCC1)N(c1ccccc1)C(=O)CC	fentanyl
Fc1cccc(c1)NC1CCN(CC1)CCc1ccccc1	fentanyl
COC(=O)C(C(C)(C)C)NC(=O)c1n[nH]c2c1cccc2	cannabinoid
CCCCn1nc(c2c1cccc2)C(=O)NC(C(C)(C)C)C(=O)N	cannabinoid
Brc1ccc(cc1)NC1CCN(CC1)CCc1ccccc1	fentanyl
COc1ccc(cc1)NC1CCN(CC1)CCc1ccccc1	fentanyl
NC1C2CCC(C1c1c[nH]c3c1cccc3)C2	tryptamine
COc1ccc2c(c1)c(c[nH]2)C1C2CCC(C1N)C2	tryptamine
NCCc1c[nH]c2c1cc(cc2)N(=O)=O	tryptamine
BrCCCCCn1cc(c2c1cccc2)C(=O)c1ccc(c2c1cccc2)C	cannabinoid
FCC(CCCn1cc(c2c1cccc2)C(=O)c1cccc2c1cccc2)O	cannabinoid
CC([C@@H](C(=O)O)NC(=O)c1nn(c2c1cccc2)Cc1ccc(cc1)F)C	cannabinoid
CCCCCn1nc(c2c1cccc2)C(=O)N[C@H](C(=O)O)C(C)C	cannabinoid
OC1CCC(CC1)Cn1nc(c2c1cccc2)C(=O)N[C@@H](C(C)(C)C)C(=O)N	cannabinoid
O=C(N(c1ccccc1)C1CCN(CC1)Cc1ccccc1)c1ccco1	fentanyl
Fc1ccc(cc1)N(C(=O)C1CC1)C1CCN(CC1)Cc1ccccc1	fentanyl
O=C(c1nn(c2c1cccc2)CC1CCCCC1)N[C@@H](C(C)(C)C)C(=O)O	cannabinoid
OC1CCC(CC1)Cn1nc(c2c1cccc2)C(=O)N[C@@H](C(C)(C)C)C(=O)O	cannabinoid
N#CCCCCn1nc(c2c1cccc2)C(=O)N[C@@H](C(C)(C)C)C(=O)OC	cannabinoid
FCCCCn1nc(c2c1cccc2)C(=O)N[C@@H](C(C)(C)C)C(=O)OC	cannabinoid
C=CCCCn1cc(c2c1cccc2)C(=O)N[C@H](C(=O)OC)C(C)C	cannabinoid
OCCN(Cc1csc(n1)c1cn(c2c1cccc2Cl)CC1CCOCC1)C	cannabinoid
CCCCCn1c2ccc(cc2c2c1cccc2)C(=O)c1ccccc1	cannabinoid
CCCCCN1N=C(CC1c1ccccc1)C(=O)NC(c1ccccc1)(C)C	cannabinoid
O=C(C1C(C1(C)C)(C)C)c1c[nH]c2c1cccc2	cannabinoid
COc1ccc(cc1)C(=O)c1cn(c2c1cccc2)C	cannabinoid
COC(=O)c1cn(c2c1cccc2)CC1CCCCC1	cannabinoid
CCCCCn1nc(c2c1cccc2)C(=O)OCC(C)C	cannabinoid
CCCCCn1cc(c2c1cccc2)C(=O)N(C(=O)c1cn(c2c1cccc2)CCCCC)c1cccc2c1cccc2	cannabinoid
CCCCCn1nc2c(c1C(=O)Nc1cccc3c1cccc3)cccc2	cannabinoid
FCCCCCn1cc(c2c1cccc2)C(=O)CC(C(=C)C)(C)C	cannabinoid
O=C(c1cn(c2c1cccc2)CC1CCOCC1)CC(C(=C)C)(C)C	cannabinoid
Cn1cc(c2c1cccc2)CC[N+](C)(C)C	tryptamine
NCCc1cn(c2c1cccc2)C	tryptamine
NCCc1c[nH]c2c1ccc(c2)OC	tryptamine
NCCc1c[nH]c2c1cccc2OC	tryptamine
Brc1ccc2c(c1)c(CCN(=O)(C)C)c[nH]2	tryptamine
CCN(=O)(CCc1c[nH]c2c1cccc2)CC	tryptamine
CCCN(=O)(CCc1c[nH]c2c1cccc2)CCC	tryptamine
Clc1ccc2c(c1)c(CCN(=O)(C)C)c[nH]2	tryptamine
CC(CN(=O)(CC(C)C)CCc1c[nH]c2c1cccc2)C	tryptamine
NCCc1c[nH]c2c1ccc(c2)SC	tryptamine
NCCc1c[nH]c2c1ccc(c2)CC	tryptamine
C=CCNCCc1c[nH]c2c1cccc2	tryptamine
NCCc1c([nH]c2c1ccc(c2)SC)C(=O)O	tryptamine
CSc1ccc2c(c1)[nH]cc2CC[N+](C)(C)C	tryptamine
O=C1CC(=O)N(c2c(N1)ccc(c2)Cl)c1ccccc1	aryldiazepine
COc1cccc(c1)CNc1ccc2n(n1)c(OC)c(n2)c1ccc(cc1)N	aryldiazepine
C=CCCCn1nc(c2c1cccc2)C(=O)N[C@@H](C(C)(C)C)C(=O)OC	cannabinoid
COCN1C(=O)CN=C(c2c1ccc(c2)N(=O)=O)c1ccccc1	aryldiazepine
Clc1ccccc1C1=NCc2n(c3c1cc(s3)N(=O)=O)c(nn2)C	aryldiazepine
OC(=O)C1N=C(c2ccccc2)c2c(NC1=O)ccc(c2)N(=O)=O	aryldiazepine
O=C1CN=C(c2c(N1)ccc(c2)Cl)C1=CCCCC1	aryldiazepine
OCC(CN1C(=O)CN=C(c2c1ccc(c2)Cl)c1ccccc1F)O	aryldiazepine
OCc1ncc2n1c1ccc(cc1C(=NC2)c1ccccc1F)Cl	aryldiazepine
OCc1nnc2n1c1ccc(cc1C(=NC2)c1ccccc1Cl)Cl	aryldiazepine
COc1ccc2c(c1)c(CC/N=C/c1ccccc1)c[nH]2	tryptamine
CN(CCc1c[nH]c2c1c(ccc2)OP(=O)(OCc1ccccc1)O)C	tryptamine
CN(CCc1c[nH]c2c1cc(OCc1ccccc1)cc2)C	tryptamine
COC(=O)C(c1c[nH]c2c1cc(OC)cc2)CN	tryptamine
COc1cccc2c1[nH]cc2CCNC(=O)OCc1ccccc1	tryptamine
CC(CCN(CCc1c[nH]c2c1cccc2)CCC(C)C)C	tryptamine
c1ccc2c(c1)c(CCN(CC1CC1)CC1CC1)c[nH]2	tryptamine
C1CCC(CC1)CN(CC1CCCCC1)CCc1c[nH]c2c1cccc2	tryptamine
c1ccc(cc1)CN(Cc1ccccc1)CCc1c[nH]c2c1cccc2	tryptamine
c1ccc(nc1)CN(Cc1ccccn1)CCc1c[nH]c2c1cccc2	tryptamine
c1coc(c1)CN(Cc1ccco1)CCc1c[nH]c2c1cccc2	tryptamine
c1csc(c1)CN(Cc1cccs1)CCc1c[nH]c2c1cccc2	tryptamine
COc1cc(OC)c(cc1CN(Cc1cc(OC)c(cc1OC)OC)CCc1c[nH]c2c1cccc2)OC	tryptamine
O=N(=O)c1cccc(c1)CN(Cc1cccc(c1)N(=O)=O)CCc1c[nH]c2c1cccc2	tryptamine
CC(CCNCCc1c[nH]c2c1cccc2)C	tryptamine
CN(CCc1c[nH]c2c1cccc2)CCC(C)C	tryptamine
CCN(CCc1c[nH]c2c1cccc2)CCC(C)C	tryptamine
CCCN(CCc1c[nH]c2c1cccc2)CCC(C)C	tryptamine
CC(CN(CCc1c[nH]c2c1cccc2)CCC(C)C)C	tryptamine
